Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio
2012-07-06 00:00:00.0,4.80625,14.6,-0.5,,0.0,,8.659721,,0.4,,0.0,0.0,0.0,,,5.581114,71,67,-1.426362,0.0,1.263195,C ,1.578993,C ,11.0,730.6746,,16.76601,7.885002
2012-07-07 00:00:00.0,5.508333,15.1,-2.0,,-1.8,,7.913198,,-1.2,,0.0,0.0,0.0,,,6.03351,67,62,-0.2004811,0.15,1.844445,C ,2.305556,C ,14.2,730.2847,,9.627999,9.046998
2012-07-08 00:00:00.0,9.738191,18.2,5.7,,5.4,,8.451389,,5.6,,0.0,0.0,0.0,,,6.379174,55,51,0.4737332,0.1833333,3.109028,E ,3.886285,C ,17.5,729.1734,,8.631997,14.44201
2012-07-09 00:00:00.0,7.708333,15.9,0.1,,-0.5,,8.25,,0.1,,0.0,0.0,0.0,,,8.121537,82,82,3.896756,,1.490972,C ,1.863715,C ,11.6,730.1489,,12.94801,13.52902
2012-07-10 00:00:00.0,5.9,11.9,0.6,,0.2,,7.99583,,0.3,,0.25,0.25,0.25,,,7.489114,83,82,2.646586,,2.817361,C ,3.521701,C ,16.1,731.299,,13.94401,
2012-07-11 00:00:00.0,4.709029,12.6,-2.2,,-2.3,,7.173612,,-2.1,,1.5,1.5,1.25,,,5.894035,70,64,-0.5985209,,2.693055,W ,3.366319,C ,22.1,731.0339,,10.458,10.95601
2012-07-12 00:00:00.0,7.426386,14.5,2.9,,2.8,,7.864582,,2.9,,0.0,0.0,0.0,,,7.865092,79,73,3.499258,,3.22639,W ,4.032988,C ,15.2,730.5547,,14.27601,19.33902
2012-07-13 00:00:00.0,10.26875,18.2,5.4,,5.0,,8.408335,,5.6,,0.0,0.0,0.0,,,7.755315,63,67,3.293595,0.0,3.450694,W ,4.313368,C ,16.5,728.8167,,4.481998,12.533
2012-07-14 00:00:00.0,7.114584,13.2,1.9,,1.8,,8.336803,,2.0,,0.0,0.0,0.0,,,6.937834,73,73,1.734439,0.0,3.59375,C ,4.492188,C ,19.0,730.5422,,15.43801,18.50902
2012-07-15 00:00:00.0,3.954861,10.3,-1.1,,-1.2,,7.308333,,-0.5,,0.0,0.0,0.0,,,6.488209,85,85,0.8103468,,1.077778,C ,1.347222,C ,10.9,731.8543,,17.59602,
2012-07-16 00:00:00.0,4.349305,13.3,-0.8,,-1.9,,6.920138,,-1.1,,0.0,0.0,0.0,,,6.836477,85,82,1.525552,,1.358333,C ,1.697917,C ,13.5,730.9059,,16.10201,8.964003
2012-07-17 00:00:00.0,5.065973,16.1,-1.6,,-2.6,,6.518055,,-2.3,,0.0,0.0,0.0,,,6.626935,78,73,1.044814,,1.486806,C ,1.858507,C ,12.3,730.4307,,15.60401,8.880998
2012-07-18 00:00:00.0,8.245834,19.3,1.0,,1.1,,6.924304,,1.6,,0.0,0.0,0.0,,,7.503303,71,67,2.806567,,1.565278,C ,1.956598,C ,13.6,729.4747,,10.292,9.213001
2012-07-19 00:00:00.0,10.95834,21.4,3.8,,3.6,,7.94861,,4.2,,0.0,0.0,0.0,,,9.094112,72,76,5.545267,,1.252778,C ,1.565973,C ,12.8,727.946,,5.809998,6.640001
2012-07-20 00:00:00.0,12.49931,20.3,6.6,,6.2,,8.820139,,6.8,,0.0,0.0,0.0,,,9.973869,71,78,6.862848,,1.74375,C ,2.179688,C ,11.2,728.1243,,0.498,4.813998
2012-07-21 00:00:00.0,12.75833,22.7,7.3,,6.7,,9.424999,,7.4,,0.0,0.0,0.0,,,9.4144,67,61,6.039636,,3.257639,C ,4.072048,C ,21.8,728.0811,,0.0,3.486001
2012-07-22 00:00:00.0,8.647223,16.6,1.2,,0.4,,9.029862,,0.8,,0.0,0.0,0.0,,,8.784633,86,84,5.032117,,1.51875,C ,1.898438,C ,14.5,729.7009,,13.61201,15.77002
2012-07-23 00:00:00.0,7.431249,13.5,3.2,,2.8,,8.563196,,3.3,,0.0,0.0,0.0,,,9.823508,95,91,6.597213,,1.834722,C ,2.293403,C ,15.9,730.5404,,12.45001,19.00702
2012-07-24 00:00:00.0,7.989582,15.2,3.5,,3.5,,8.831944,,3.3,,0.0,0.0,0.0,,,7.224584,74,67,2.077015,,3.541667,C ,4.427084,C ,22.2,729.9597,,12.94801,15.77001
2012-07-25 00:00:00.0,6.022223,15.6,-2.2,,-2.3,,7.656945,,-2.0,,0.0,0.0,0.0,,,5.487398,62,58,-1.526932,,2.619445,C ,3.274306,C ,18.7,730.2014,,8.631997,8.299996
2012-07-26 00:00:00.0,10.09306,17.7,6.4,,6.2,,8.208332,,6.4,,0.0,0.0,0.0,,,7.254712,62,57,2.298198,0.01666667,3.44375,W ,4.304688,C ,17.8,729.1517,,5.145998,14.27601
2012-07-27 00:00:00.0,5.486806,13.6,-1.4,,-2.4,,7.633334,,-2.0,,0.0,0.0,0.0,,,7.030243,81,82,1.881559,,1.69375,C ,2.117187,C ,14.0,730.5803,,14.77401,11.205
2012-07-28 00:00:00.0,8.80764,20.6,1.4,,1.2,,7.528475,,1.9,,0.0,0.0,0.0,,,8.175501,75,68,3.944306,,1.479861,C ,1.849827,C ,14.3,728.8666,,8.797997,7.303996
2012-07-29 00:00:00.0,8.820835,14.3,2.5,,2.4,,8.109027,,3.1,,0.0,0.0,0.0,,,5.489801,54,53,-1.772579,0.1333333,4.47986,C ,5.599825,C ,25.6,729.98,,10.292,13.94401
2012-07-30 00:00:00.0,5.07361,14.5,-3.1,,-3.3,,6.958334,,-2.7,,0.0,0.0,0.0,,,6.069036,70,67,-0.3115655,,2.327083,E ,2.908854,C ,16.3,730.3916,,12.94801,9.046998
2012-07-31 00:00:00.0,9.023609,15.2,3.5,,2.9,,7.635419,,3.6,,1.5,1.0,0.25,,,10.11311,82,81,6.882567,,4.897918,E ,6.122397,C ,27.8,729.7952,,7.635996,12.69901
2012-08-01 00:00:00.0,11.72986,14.8,8.2,,7.6,,9.566669,,8.0,,0.0,0.5,0.25,,,12.84722,97,96,10.59998,,1.199306,C ,1.499132,C ,13.9,729.4083,,0.498,10.95601
2012-08-02 00:00:00.0,9.429165,12.4,6.7,,6.1,,9.269442,,6.5,,73.25,36.25,17.0,,,12.15734,100,100,9.807812,,1.285417,C ,1.606771,C ,12.0,730.1027,,,
2012-08-03 00:00:00.0,10.43264,11.4,9.4,,9.6,,10.00765,,9.4,,18.5,55.5,11.75,,,12.69428,100,100,10.49444,,2.654166,W ,3.317708,C ,15.1,729.7065,,0.0,
2012-08-04 00:00:00.0,10.45903,14.8,7.8,,8.0,,10.48611,,7.8,,0.0,0.0,0.0,,,11.9351,97,96,9.511361,0.1,2.013889,W ,2.517362,C ,16.8,728.7305,,1.494,14.19301
2012-08-05 00:00:00.0,9.630555,19.0,5.3,,5.2,,10.34375,,5.3,,0.25,0.25,0.25,,,11.16185,93,86,8.471241,,1.494444,C ,1.868055,C ,8.6,728.2595,,8.133996,11.537
2012-08-06 00:00:00.0,11.16319,16.5,7.8,,7.7,,10.9514,,7.5,,0.0,0.0,0.0,,,10.93381,80,77,8.238154,,3.828471,E ,4.785589,C ,19.4,727.941,,0.0,8.299997
2012-08-07 00:00:00.0,14.49722,18.9,12.1,,11.5,,11.60555,,11.4,,9.0,9.0,4.0,,,14.547,87,86,12.46027,,3.729166,E ,4.661458,C ,29.6,726.3812,,0.0,-2.406999
2012-08-08 00:00:00.0,12.87014,16.2,11.2,,11.1,,12.31181,,10.9,,0.5,0.25,0.25,,,13.34609,94,93,11.21693,,2.548611,E ,3.185764,C ,16.2,727.974,,0.0,6.889004
2012-08-09 00:00:00.0,12.89791,16.9,11.0,,11.0,,12.22361,,10.8,,0.25,0.25,0.25,,,14.38435,96,95,12.36298,,2.840972,W ,3.551215,C ,17.4,727.5228,,0.0,6.142003
2012-08-10 00:00:00.0,14.4,23.9,8.9,,8.3,,11.95208,,9.0,,0.0,0.25,0.25,,,14.34574,87,80,12.25707,,2.098611,E ,2.623264,C ,14.2,725.3305,,0.0,-2.656
2012-08-11 00:00:00.0,14.25417,16.0,11.8,,11.6,,12.58681,,11.9,,27.75,22.0,10.5,,,16.04185,99,99,14.03167,,2.615973,E ,3.269966,C ,16.8,727.0958,,0.0,0.498
2012-08-12 00:00:00.0,13.36944,18.4,7.3,,7.2,,13.09306,,7.9,,0.0,5.75,5.5,,,10.85937,80,76,7.721192,,3.879166,C ,4.848958,C ,20.9,726.8488,,3.485999,6.473997
2012-08-13 00:00:00.0,10.27708,20.3,2.0,,1.5,,11.39236,,1.7,,1.75,0.0,0.0,,,8.678127,69,60,4.809364,2.0,2.759722,E ,3.449653,C ,20.4,726.5359,,7.635996,2.987999
2012-08-14 00:00:00.0,12.79931,14.4,10.4,,9.3,,11.80208,,9.2,,51.5,36.75,12.75,,,13.67593,91,100,11.37224,,3.74375,E ,4.679688,C ,15.7,727.6724,,0.0,4.897
2012-08-15 00:00:00.0,15.10417,16.8,13.8,,13.7,,12.975,,13.8,,0.75,17.25,3.25,,,17.15041,100,100,15.06875,,1.673611,C ,2.092014,C ,10.4,726.0397,,0.0,-2.572999
2012-08-16 00:00:00.0,15.22292,20.5,13.3,,13.0,,13.83263,,13.3,,0.25,0.0,0.0,,,16.88516,97,98,14.83635,,2.747917,E ,3.434896,C ,18.9,725.1015,,0.0,-3.568999
2012-08-17 00:00:00.0,16.10347,17.7,13.9,,13.3,,14.13055,,13.7,,39.5,37.0,7.5,,,18.8865,100,100,16.58264,,3.067361,E ,3.834201,C ,25.4,724.1201,,0.0,-8.134007
2012-08-18 00:00:00.0,16.82083,19.2,13.9,,13.4,,14.96737,,13.4,,1.75,4.25,1.0,,,17.85878,97,97,15.65586,,3.7375,W ,4.671875,C ,22.5,720.6208,,0.0,-9.960006
2012-08-19 00:00:00.0,14.65625,22.9,8.4,,8.1,,14.47986,,8.1,,0.0,0.25,0.25,,,12.30183,77,76,9.971425,,2.081944,C ,2.602431,C ,14.5,717.1939,,0.0,-2.241001
2012-08-20 00:00:00.0,13.45069,14.9,11.2,,11.1,,14.01526,,11.5,,0.75,0.5,0.25,,,14.90915,97,100,12.88981,,2.15625,E ,2.695312,C ,12.9,720.5452,,0.0,1.245
2012-08-21 00:00:00.0,13.46597,18.5,11.3,,11.2,,14.04027,,11.1,,0.25,0.25,0.25,,,13.89839,91,90,11.85906,,3.97361,W ,4.967012,C ,14.4,717.5569,,0.0,3.236999
2012-08-22 00:00:00.0,17.10209,24.2,12.0,,12.0,,14.22083,,12.0,,0.0,0.25,0.25,,,18.04732,83,81,15.70961,,5.578473,E ,6.973091,C ,23.0,710.3743,,0.0,-15.02301
2012-08-23 00:00:00.0,24.00903,29.7,19.4,,19.1,,16.47847,,19.8,,11.25,0.0,0.0,,,17.61595,64,61,15.4274,0.0,3.80764,E ,4.75955,C ,24.9,706.3222,,0.0,-22.99103
2012-08-24 00:00:00.0,12.51597,22.0,9.0,,8.8,,15.26598,,8.6,,1.0,12.25,4.25,,,12.25223,95,94,9.846144,,7.534029,W ,9.417536,C ,28.5,725.1034,,0.996,11.53701
2012-08-25 00:00:00.0,8.361112,13.7,3.9,,3.7,,12.87431,,3.9,,0.0,0.0,0.0,,,7.899096,76,70,3.557969,0.1,3.517361,C ,4.396702,C ,18.8,725.0933,,11.786,18.34302
2012-08-26 00:00:00.0,6.939586,12.8,1.9,,1.9,,11.66389,,2.1,,0.0,0.0,0.0,,,7.789075,81,77,3.368666,0.0,1.860417,C ,2.325521,C ,13.5,726.4013,,12.78201,18.75802
2012-08-27 00:00:00.0,7.672222,16.2,1.5,,0.8,,11.0632,,1.5,,0.0,0.0,0.0,,,8.267469,81,73,4.187894,,1.7375,C ,2.171875,C ,11.7,725.6681,,11.786,14.60802
2012-08-28 00:00:00.0,9.565275,17.7,3.9,,3.1,,11.07361,,3.5,,0.0,0.0,0.0,,,10.00933,83,83,6.891573,,2.595139,E ,3.243924,C ,16.9,725.5291,,7.137997,11.122
2012-08-29 00:00:00.0,12.78125,17.6,8.2,,7.6,,12.04861,,8.3,,0.0,0.0,0.0,,,12.44109,81,77,10.18881,4.083334,5.085418,E ,6.356772,C ,28.0,723.2584,,0.0,1.328
2012-08-30 00:00:00.0,15.61528,22.2,10.9,,10.7,,13.05973,,11.0,,0.0,0.0,0.0,,,14.20449,84,82,12.18237,,2.379861,E ,2.974826,C ,14.2,721.802,,0.0,-4.730995
2012-08-31 00:00:00.0,16.23195,26.3,8.9,,8.3,,13.72639,,9.0,,0.0,0.0,0.0,,,13.83274,78,79,11.71198,,1.430556,C ,1.788194,C ,12.3,719.5481,,0.0,-5.809997
2012-09-01 00:00:00.0,17.39584,27.1,10.4,,9.6,,14.475,,10.2,,0.0,0.0,0.0,,,14.18787,75,64,12.15014,,1.402778,C ,1.753473,C ,19.1,719.5686,,0.0,-7.553
2012-09-02 00:00:00.0,16.72153,24.9,9.8,,9.7,,15.04027,,9.8,,0.0,0.0,0.0,,,13.31655,77,66,11.00441,,2.995833,E ,3.744792,C ,20.6,721.5502,,0.0,-2.406998
2012-09-03 00:00:00.0,11.67639,16.9,5.8,,5.4,,13.89306,,5.9,,0.25,0.25,0.25,,,11.19053,77,65,8.506168,,5.303473,E ,6.629341,C ,35.1,727.0033,,4.481998,5.311993
2012-09-04 00:00:00.0,14.33333,17.2,12.7,,12.1,,13.90763,,12.1,,0.0,0.0,0.0,,,13.40033,84,88,11.28872,,3.929861,E ,4.912326,C ,24.8,726.6732,,0.0,-0.415
2012-09-05 00:00:00.0,12.32431,14.0,10.6,,10.7,,13.60139,,10.5,,0.0,0.0,0.0,,,13.33297,96,94,11.2213,,2.753472,E ,3.44184,C ,17.6,728.0541,,0.0,8.466007
2012-09-06 00:00:00.0,12.18195,17.6,9.3,,9.4,,13.54514,,9.2,,19.5,5.5,1.75,,,14.3396,96,94,12.2443,,3.846527,E ,4.808159,C ,22.7,727.2221,,0.0,3.817998
2012-09-07 00:00:00.0,16.40833,18.8,13.6,,13.6,,14.6375,,13.4,,2.5,16.5,5.25,,,18.82765,100,100,16.51805,,4.477083,E ,5.596354,C ,32.9,724.7531,,0.0,-8.134007
2012-09-08 00:00:00.0,17.36388,25.4,12.7,,12.6,,15.80903,,12.4,,0.0,0.0,0.0,,,14.57467,77,64,12.35611,,3.190278,E ,3.987847,C ,18.1,722.8125,,0.0,-8.299996
2012-09-09 00:00:00.0,12.59791,20.6,6.9,,6.9,,15.16875,,7.1,,0.0,0.0,0.0,,,9.986542,75,72,6.871362,2.666667,2.477777,E ,3.097222,C ,18.4,726.5002,,,6.058999
2012-09-10 00:00:00.0,12.25417,19.4,6.2,,6.2,,14.53819,,6.6,,0.0,0.0,0.0,,,10.49395,76,67,7.600721,,2.396528,C ,2.995661,C ,19.0,726.3791,,2.822,3.900995
2012-09-11 00:00:00.0,15.18819,24.2,8.0,,7.6,,14.76806,,8.0,,0.0,0.0,0.0,,,14.01299,81,74,11.90429,,1.870139,C ,2.337674,C ,14.8,723.9715,,0.0,-4.564997
2012-09-12 00:00:00.0,17.47361,26.8,10.4,,9.7,,15.53264,,10.5,,0.0,0.0,0.0,,,15.17146,79,76,13.15089,,2.172223,C ,2.715278,C ,15.0,722.7596,,0.0,-7.884999
2012-09-13 00:00:00.0,19.13819,27.8,12.1,,11.3,,16.21597,,11.8,,0.0,0.0,0.0,,,15.12781,70,65,13.11307,,2.711111,E ,3.388889,C ,19.6,720.2737,,0.0,-15.60401
2012-09-14 00:00:00.0,20.4882,26.4,15.2,,15.1,,17.0875,,15.4,,0.0,0.0,0.0,,,14.65355,65,58,12.63157,0.4666667,3.05625,E ,3.820312,C ,20.0,720.4658,,0.0,-16.76601
2012-09-15 00:00:00.0,19.99235,28.7,13.8,,13.2,,17.20625,,13.8,,0.0,0.0,0.0,,,18.15107,79,72,15.9407,,1.92014,C ,2.400174,C ,18.4,721.5619,,0.0,-16.26801
2012-09-16 00:00:00.0,18.58056,25.1,13.1,,12.8,,17.67639,,13.0,,0.0,0.0,0.0,,,17.37694,83,81,15.26234,,3.414583,E ,4.268229,C ,26.4,722.7883,,0.0,-14.69101
2012-09-17 00:00:00.0,16.33541,21.9,12.3,,11.5,,17.8118,,11.0,,0.0,0.0,0.0,,,13.9321,80,76,11.74436,,4.018749,E ,5.023437,C ,25.7,725.5764,,0.0,-5.643993
2012-09-18 00:00:00.0,13.19236,21.2,10.8,,10.8,,16.3125,,10.9,,39.0,27.0,4.75,,,13.4802,91,88,11.39185,,4.622917,E ,5.778646,C ,28.3,727.9827,,0.0,4.315998
2012-09-19 00:00:00.0,11.2132,16.1,9.7,,9.3,,14.70069,,9.0,,1.0,13.0,2.0,,,11.68102,90,85,9.232346,,6.35486,C ,7.943575,C ,36.9,729.1619,,0.0,9.960011
2012-09-20 00:00:00.0,11.80556,21.1,5.6,,5.6,,13.80278,,5.6,,0.0,0.0,0.0,,,9.255029,71,61,5.778671,,3.985416,W ,4.981771,C ,26.4,728.1262,,5.145998,6.225002
2012-09-21 00:00:00.0,13.54861,21.1,7.7,,7.4,,13.96527,,7.7,,0.0,0.0,0.0,,,8.54027,57,49,4.643949,0.0,5.329168,W ,6.66146,C ,23.4,726.6412,,0.0,0.08299993
2012-09-22 00:00:00.0,14.34375,23.4,4.7,,4.6,,14.15347,,4.7,,0.0,0.0,0.0,,,8.772916,60,46,4.697747,,3.384028,W ,4.230036,C ,20.6,725.1918,,4.813998,-2.739
2012-09-23 00:00:00.0,15.35208,23.0,7.4,,6.6,,14.51389,,7.8,,0.0,0.0,0.0,,,10.33104,60,48,7.385914,,2.689584,E ,3.36198,C ,18.0,725.4341,,0.0,-8.300003
2012-09-24 00:00:00.0,15.20278,18.5,9.2,,8.8,,15.41806,,9.4,,0.0,0.0,0.0,,,9.805852,63,59,6.276445,1.65,3.411805,C ,4.264756,C ,24.0,726.9675,,0.996,1.909001
2012-09-25 00:00:00.0,9.183335,15.8,4.0,,3.7,,13.81319,,3.9,,0.0,0.0,0.0,,,7.285583,66,60,2.413206,,5.124306,W ,6.405383,C ,23.5,729.4133,,9.96,15.02301
2012-09-26 00:00:00.0,8.861805,17.8,1.2,,1.0,,13.05833,,1.2,,0.0,0.0,0.0,,,8.240965,73,60,4.058138,,2.928472,E ,3.66059,C ,16.7,728.5515,,6.805997,8.051004
2012-09-27 00:00:00.0,13.32361,20.6,6.0,,5.2,,14.06389,,6.0,,0.0,0.0,0.0,,,11.50797,73,68,8.959378,,5.345139,E ,6.681424,C ,23.8,726.1005,,1.66,-1.494001
2012-09-28 00:00:00.0,16.48056,22.2,12.6,,12.6,,15.05556,,12.6,,0.0,0.0,0.0,,,13.21249,69,66,11.08836,1.483333,5.220831,E ,6.526039,C ,24.3,725.4266,,0.0,-12.035
2012-09-29 00:00:00.0,17.58681,23.6,14.7,,14.7,,15.88958,,14.7,,0.0,0.0,0.0,,,15.09736,78,76,13.10398,,3.372222,E ,4.215278,C ,17.7,724.6208,,0.0,-10.043
2012-09-30 00:00:00.0,19.18542,27.2,13.4,,12.5,,16.57221,,13.1,,0.0,0.0,0.0,,,16.0539,74,64,14.04909,,3.12986,E ,3.912325,C ,19.0,721.9098,,0.0,-14.94001
2012-10-01 00:00:00.0,19.41528,27.9,14.1,,14.0,,17.53125,,14.1,,2.25,0.0,0.0,,,16.79166,79,71,14.73268,,2.453472,E ,3.06684,C ,14.1,721.3834,,0.0,-12.61601
2012-10-02 00:00:00.0,14.67431,16.4,12.8,,12.5,,16.80832,,12.8,,5.75,8.0,2.5,,,16.51434,98,99,14.49578,,2.921529,E ,3.651911,C ,28.3,727.4257,,0.0,0.0
2012-10-03 00:00:00.0,15.20764,21.7,11.9,,11.6,,16.44861,,12.1,,0.0,0.0,0.0,,,14.84589,90,89,12.81401,,2.6875,C ,3.359375,C ,16.8,726.9868,,0.0,-2.738998
2012-10-04 00:00:00.0,14.42361,21.6,7.5,,6.4,,15.92014,,7.1,,0.0,0.0,0.0,,,13.26182,80,72,10.98312,,3.111111,E ,3.888889,C ,21.4,725.1886,,0.0,-3.071
2012-10-05 00:00:00.0,18.64445,26.2,13.4,,12.7,,17.22431,,13.3,,45.5,18.25,13.5,,,19.18182,85,80,16.77485,,4.799305,E ,5.999131,C ,21.8,722.2805,,0.0,-16.26801
2012-10-06 00:00:00.0,18.6375,23.4,16.1,,16.2,,18.00138,,16.0,,0.0,27.25,3.5,,,19.02123,91,88,16.70816,,3.105556,C ,3.881944,C ,20.0,724.4313,,0.0,-16.84902
2012-10-07 00:00:00.0,16.1875,18.5,14.3,,14.3,,17.57569,,14.1,,7.5,0.25,0.25,,,17.45547,97,97,15.35379,,2.856945,E ,3.571181,C ,19.5,726.6095,,0.0,-5.229001
2012-10-08 00:00:00.0,17.57014,21.3,14.7,,14.8,,17.41943,,14.6,,0.0,7.25,2.5,,,19.96533,96,97,17.4444,,1.467361,C ,1.834201,C ,22.8,724.6728,,0.0,-16.76601
2012-10-09 00:00:00.0,19.47431,25.2,15.7,,15.9,,18.2243,,15.7,,0.0,0.0,0.0,,,17.77747,83,83,15.44374,1.333333,3.054861,W ,3.818577,C ,29.6,723.2445,,0.0,-14.69101
2012-10-10 00:00:00.0,12.73403,18.7,7.6,,7.5,,17.53542,,7.7,,0.0,0.0,0.0,,,9.72471,71,63,6.545052,0.1,3.325695,W ,4.157119,C ,21.6,727.7611,,0.0,6.224998
2012-10-11 00:00:00.0,13.8375,21.4,8.8,,8.8,,17.275,,8.9,,0.0,0.0,0.0,,,11.36951,73,68,8.762471,,2.778473,E ,3.473091,C ,17.5,725.6317,,0.0,-2.822
2012-10-12 00:00:00.0,17.31736,24.1,11.3,,11.0,,18.34306,,11.4,,0.0,0.0,0.0,,,13.49603,67,58,11.40003,,4.638887,E ,5.798609,C ,18.4,723.0562,,0.0,-14.35901
2012-10-13 00:00:00.0,19.54792,25.4,14.6,,14.7,,19.74722,,14.6,,0.0,0.0,0.0,,,15.35694,71,62,13.34289,,4.589582,E ,5.736978,C ,20.0,721.5904,,0.0,-14.85701
2012-10-14 00:00:00.0,20.55139,27.7,15.1,,15.0,,20.62708,,15.2,,0.0,0.0,0.0,,,16.50903,68,59,14.46201,0.8833335,4.987501,E ,6.234376,C ,27.1,720.6709,,0.0,-21.33102
2012-10-15 00:00:00.0,21.0257,26.7,18.3,,18.1,,21.08542,,18.3,,31.25,17.0,6.25,,,19.35159,79,79,16.94482,,4.274306,E ,5.342883,C ,24.9,721.3305,,0.0,-23.40603
2012-10-16 00:00:00.0,16.12778,19.8,13.9,,14.1,,19.54514,,13.8,,5.25,19.25,2.75,,,17.6787,100,100,15.54525,,4.323611,W ,5.404514,C ,29.5,726.7438,,0.0,-4.232998
2012-10-17 00:00:00.0,17.28889,22.6,14.2,,14.0,,18.76667,,13.8,,0.0,0.25,0.25,,,15.2817,80,74,13.29831,0.55,7.678471,W ,9.598089,C ,26.3,724.9583,,0.0,-10.375
2012-10-18 00:00:00.0,16.14653,24.1,9.2,,8.8,,19.10556,,8.8,,6.25,0.0,0.0,,,14.33602,80,73,12.26664,2.616667,2.328472,E ,2.91059,C ,16.6,724.7231,,0.0,-7.220999
2012-10-19 00:00:00.0,17.36945,24.5,14.3,,14.2,,18.74167,,14.3,,0.75,7.0,2.0,,,16.58463,86,84,14.53863,,2.46875,E ,3.085938,C ,31.8,724.9772,,0.0,-9.378999
2012-10-20 00:00:00.0,17.52917,26.8,12.6,,12.5,,18.72361,,12.3,,0.25,0.25,0.25,,,17.30344,88,85,15.17838,,1.115972,C ,1.394965,C ,8.9,723.3499,,0.0,-9.96
2012-10-21 00:00:00.0,18.17708,27.2,13.1,,12.8,,19.74722,,12.8,,29.75,23.75,3.75,,,17.28,86,78,15.15083,,2.133333,C ,2.666667,C ,22.6,723.5003,,0.0,-9.794001
2012-10-22 00:00:00.0,16.41597,18.9,14.0,,14.1,,18.73472,,13.9,,13.75,17.0,4.0,,,18.47587,99,100,16.20057,,3.938888,W ,4.92361,C ,37.8,726.3,,0.0,-8.300006
2012-10-23 00:00:00.0,15.40556,20.1,12.2,,12.1,,17.89375,,11.9,,0.0,2.75,1.5,,,14.37882,83,79,12.37192,,7.03542,W ,8.794275,C ,27.5,726.3821,,0.0,-6.141998
2012-10-24 00:00:00.0,17.67083,25.8,9.6,,9.3,,18.41875,,9.3,,0.0,0.0,0.0,,,13.05115,68,55,10.89273,0.7166667,3.236112,W ,4.04514,C ,20.2,723.0471,,0.0,-10.209
2012-10-25 00:00:00.0,19.01875,28.1,9.2,,9.2,,19.6875,,9.5,,0.0,0.0,0.0,,,12.65482,65,52,10.28761,4.9,1.73125,C ,2.164063,C ,13.5,721.2249,,0.0,-10.126
2012-10-26 00:00:00.0,21.62153,30.2,13.9,,13.6,,21.24028,,14.2,,0.0,0.0,0.0,,,15.7361,62,47,13.71544,1.516667,2.347222,E ,2.934028,C ,16.4,718.4631,,0.0,-18.26002
2012-10-27 00:00:00.0,22.90138,30.2,15.6,,15.8,,22.18611,,16.0,,0.0,0.0,0.0,,,18.36079,71,61,16.14078,1.9,2.008333,C ,2.510417,C ,15.6,718.366,,0.0,-20.41802
2012-10-28 00:00:00.0,21.67638,29.3,16.0,,16.0,,22.81736,,16.0,,129.0,1.25,0.75,,,18.70173,75,62,16.36849,,2.790278,E ,3.487847,C ,17.9,719.4617,,0.0,-20.58402
2012-10-29 00:00:00.0,19.19166,21.2,17.4,,17.0,,21.10347,,17.1,,20.0,146.0,49.0,,,21.54775,99,100,18.67087,,3.557637,E ,4.447047,C ,26.6,724.3076,,0.0,-20.58403
2012-10-30 00:00:00.0,19.15069,24.8,15.6,,16.2,,21.03958,,15.9,,0.0,1.75,1.0,,,16.97601,81,76,14.90381,0.1833333,3.495139,W ,4.368924,C ,26.1,721.5298,,0.0,-14.60801
2012-10-31 00:00:00.0,18.45972,25.7,12.7,,12.6,,21.16528,,12.9,,0.0,0.0,0.0,,,16.14575,78,70,14.12481,1.466667,1.890973,E ,2.363716,C ,17.3,720.0798,,0.0,-13.69501
2012-11-01 00:00:00.0,20.90763,29.4,13.5,,13.3,,21.66389,,13.4,,0.0,0.0,0.0,,,17.1396,73,63,15.01689,,1.963195,C ,2.453994,C ,13.9,717.355,,0.0,-15.77001
2012-11-02 00:00:00.0,22.025,31.9,13.7,,13.2,,22.28403,,13.5,,0.0,0.0,0.0,,,14.07491,61,44,11.79766,1.05,1.638889,C ,2.048611,C ,10.9,715.6605,,0.0,-15.52101
2012-11-03 00:00:00.0,23.53959,31.7,16.6,,16.2,,23.01111,,16.5,,0.0,0.0,0.0,,,18.34572,66,52,16.09496,3.033334,2.73125,W ,3.414063,C ,17.2,714.0597,,0.0,-21.16502
2012-11-04 00:00:00.0,22.33125,29.4,14.9,,15.2,,23.74166,,15.2,,0.0,0.0,0.0,,,17.77254,68,62,15.57091,0.0,2.439584,E ,3.04948,C ,14.7,715.5076,,0.0,-19.25602
